"ACT","SAT","Grad","GradGPA","HSGPA","Cohort"
23,NA,TRUE,3.135,3.228,2002
21,NA,TRUE,2.987,3.956,2002
29,NA,FALSE,NA,3.935,2002
24,NA,TRUE,3.212,3.41,2002
22,NA,FALSE,NA,3.196,2002
29,NA,TRUE,3.78,3.9,2002
22,NA,TRUE,2.659,2.674,2002
20,NA,TRUE,2.645,3.523,2002
NA,1270,TRUE,3.226,3.6,2002
NA,1030,FALSE,NA,2.69,2002
32,NA,TRUE,3.783,3.868,2002
26,NA,TRUE,3.233,3.359,2002
25,NA,TRUE,3.671,3.855,2002
18,NA,FALSE,NA,2.88,2002
26,NA,TRUE,3.837,3.905,2002
30,NA,TRUE,3.396,3.37,2002
26,NA,TRUE,3.488,3.758,2002
30,NA,TRUE,3.355,4.705,2002
28,1440,TRUE,3.872,4.278,2002
33,NA,TRUE,3.915,3.994,2002
31,1160,TRUE,2.789,4.234,2002
26,NA,TRUE,2.317,3.41,2002
28,NA,TRUE,3.935,3.986,2002
27,1240,TRUE,3.246,4.253,2002
25,NA,TRUE,2.871,3.285,2002
26,NA,TRUE,3.683,4.477,2002
26,1040,TRUE,3.142,3.561,2002
28,NA,TRUE,3.819,3.951,2002
28,1190,TRUE,2.569,3.151,2002
24,NA,TRUE,2.641,3.147,2002
22,1170,TRUE,2.686,3.185,2002
23,NA,TRUE,3.596,3.752,2002
24,NA,TRUE,2.925,2.825,2002
24,NA,TRUE,2.327,2.51,2002
30,NA,TRUE,3.216,3.494,2002
23,1100,TRUE,3.009,3.71,2002
NA,1240,TRUE,2.009,1.907,2002
25,NA,TRUE,3.938,3.981,2002
32,NA,TRUE,3.767,3.99,2002
31,NA,TRUE,3.778,3.957,2002
27,NA,TRUE,3.267,3.73,2002
NA,1070,TRUE,3.499,3.84,2002
25,1020,TRUE,3.552,3.54,2002
28,NA,FALSE,NA,3.957,2002
31,NA,TRUE,3.897,3.968,2002
NA,1030,TRUE,3.087,3.29,2002
28,NA,TRUE,3.875,3.763,2002
22,NA,FALSE,NA,3.81,2002
NA,1280,TRUE,2.692,3.79,2002
20,NA,FALSE,NA,2.828,2002
27,NA,TRUE,3.477,3.88,2002
24,NA,TRUE,2.631,3.464,2002
23,1060,TRUE,3.582,3.507,2002
NA,1260,TRUE,3.379,4.13,2002
26,NA,TRUE,3.762,3.672,2002
27,NA,TRUE,3.271,3.674,2002
32,NA,TRUE,3.778,3.981,2002
19,NA,TRUE,3.206,3.139,2002
28,NA,TRUE,2.683,3.317,2002
NA,1040,TRUE,3.276,3.385,2002
30,NA,TRUE,3.82,4.099,2002
28,1260,TRUE,3.649,3.945,2002
26,NA,TRUE,3.718,3.644,2002
28,NA,TRUE,3.623,3.473,2002
21,NA,TRUE,3.152,3.035,2002
25,NA,TRUE,3.683,3.889,2002
NA,1460,TRUE,3.76,4,2002
25,NA,TRUE,3.285,3.68,2002
33,1340,TRUE,3.892,4,2002
21,NA,TRUE,2.928,2.38,2002
NA,910,FALSE,NA,2.338,2002
27,NA,TRUE,3.626,3.781,2002
23,1050,TRUE,3.657,4.09,2002
NA,1060,FALSE,NA,4.166,2002
24,NA,FALSE,NA,3.27,2002
26,NA,FALSE,NA,2.016,2002
24,1120,TRUE,3.562,3.722,2003
30,NA,FALSE,NA,3.6,2003
24,1030,TRUE,3.018,3.679,2003
24,NA,FALSE,NA,3.5,2003
NA,1050,TRUE,2.562,NA,2003
32,1410,FALSE,NA,3.202,2003
NA,1130,FALSE,NA,3.6,2003
27,1340,TRUE,2.734,3.65,2003
24,NA,TRUE,2.774,2.745,2003
27,NA,TRUE,3.25,3.778,2003
NA,1010,FALSE,NA,2.72,2003
24,930,TRUE,2.921,3.709,2003
17,NA,TRUE,3.061,3.392,2003
30,NA,TRUE,3.823,4.195,2003
24,1110,TRUE,3.278,3.28,2003
25,NA,FALSE,NA,3.147,2003
NA,1050,TRUE,3.197,4,2003
22,NA,FALSE,NA,2.582,2003
NA,980,TRUE,3.398,3.231,2003
NA,1370,TRUE,3.163,3.8,2003
33,1370,TRUE,2.874,3.727,2003
23,1010,TRUE,3.459,3.716,2003
22,NA,FALSE,NA,3.799,2003
NA,1220,TRUE,3.246,3.698,2003
29,1230,TRUE,3.702,3.932,2003
26,NA,TRUE,3.174,3.559,2003
30,NA,FALSE,NA,3.597,2003
30,NA,TRUE,3.473,3.741,2003
NA,1300,FALSE,NA,3.873,2003
28,NA,TRUE,3.097,3.257,2003
NA,930,TRUE,3.493,3.095,2003
20,NA,FALSE,NA,3.338,2003
29,NA,TRUE,3.759,4,2003
26,1240,TRUE,3.187,3.9,2003
21,NA,TRUE,3.061,3.493,2003
27,1250,TRUE,2.966,2.74,2003
23,1120,TRUE,3.501,3.73,2003
27,1210,FALSE,NA,3.538,2003
20,NA,TRUE,3.197,3.367,2003
26,NA,TRUE,2.737,3.261,2003
NA,1270,TRUE,3.878,4,2003
20,NA,TRUE,3.133,3.284,2003
30,NA,TRUE,3.635,3.753,2003
NA,1330,TRUE,2.82,3.701,2003
34,1460,TRUE,3.939,3.979,2003
24,NA,TRUE,3.357,3.159,2003
23,NA,TRUE,3.772,3.834,2003
29,NA,TRUE,3.842,3.885,2003
17,NA,FALSE,NA,2.8,2003
27,1120,TRUE,3.679,3.889,2003
27,NA,FALSE,NA,2.81,2003
22,NA,TRUE,2.886,3.326,2003
NA,1070,TRUE,3.239,3.33,2003
24,NA,FALSE,NA,3.159,2003
19,NA,TRUE,3.474,3.906,2003
30,NA,TRUE,3.414,4.111,2003
25,1250,FALSE,NA,3.069,2003
32,1270,TRUE,3.592,4,2003
NA,1280,FALSE,NA,3.42,2003
29,NA,TRUE,3.788,3.994,2003
23,NA,FALSE,NA,3.762,2003
18,NA,TRUE,3.19,3.651,2003
29,NA,TRUE,3.554,4.233,2003
22,NA,TRUE,2.236,2.622,2003
22,NA,TRUE,2.873,3.87,2003
26,NA,TRUE,3.39,3.027,2003
28,NA,TRUE,3.505,3.715,2003
25,NA,TRUE,3.912,3.987,2003
27,NA,TRUE,3.322,3.854,2003
26,NA,TRUE,3.396,2.95,2003
31,NA,TRUE,3.828,3.858,2003
27,NA,TRUE,3.078,3.455,2003
34,NA,TRUE,3.398,4.1,2003
19,NA,TRUE,3.128,3.269,2003
32,NA,TRUE,3.731,3.954,2003
25,NA,TRUE,3.803,3.94,2003
NA,940,TRUE,2.839,2.637,2003
29,NA,TRUE,3.769,4.66,2003
25,NA,TRUE,3.201,3.79,2003
22,NA,TRUE,3.834,3.515,2003
22,NA,TRUE,3.285,3.144,2003
26,1010,TRUE,3.73,3.976,2003
30,NA,TRUE,3.512,3.733,2003
19,NA,FALSE,NA,2.122,2003
19,NA,TRUE,3.322,3.217,2003
22,NA,TRUE,3.506,3.74,2003
30,NA,TRUE,3.824,3.811,2003
27,1290,FALSE,NA,3.189,2003
34,1500,TRUE,3.901,3.982,2003
24,NA,TRUE,2.533,2.544,2003
27,NA,TRUE,3.418,3.78,2003
32,NA,TRUE,3.857,3.95,2003
28,NA,TRUE,3.953,4,2003
25,NA,TRUE,3.283,3.904,2003
NA,1200,FALSE,NA,2.75,2003
NA,1090,FALSE,NA,2.843,2003
NA,1250,TRUE,2.88,3.423,2003
29,NA,FALSE,NA,3.715,2003
21,1030,TRUE,3.228,2.803,2003
25,NA,TRUE,3.467,1.933,2003
26,NA,TRUE,3.768,3.873,2003
NA,1450,TRUE,3.939,4.35,2003
18,NA,TRUE,2.142,2.764,2003
26,1260,FALSE,NA,3.809,2003
26,NA,TRUE,3.301,3.878,2003
NA,1050,FALSE,NA,3.553,2003
NA,1150,TRUE,3.682,4.111,2003
30,1350,TRUE,3.287,4.349,2003
24,NA,TRUE,3.371,3.532,2003
32,1540,TRUE,3.299,3.91,2003
34,1470,TRUE,3.961,4.579,2003
27,NA,FALSE,NA,3.588,2003
NA,1200,FALSE,NA,3.9,2003
21,NA,TRUE,3.551,3.903,2003
NA,NA,FALSE,NA,1.857,2003
21,NA,TRUE,2.708,3.321,2003
NA,1170,TRUE,2.206,2.54,2003
22,1020,TRUE,3.433,3.9,2003
25,NA,TRUE,2.297,3.21,2003
25,NA,TRUE,2.679,3.106,2003
28,NA,TRUE,3.289,3.632,2003
21,NA,TRUE,2.674,3.07,2003
28,NA,TRUE,3.552,4.018,2003
NA,1290,TRUE,3.62,4.107,2003
28,NA,TRUE,3.017,4,2003
29,NA,TRUE,3.464,3.294,2003
24,1280,FALSE,NA,3.983,2003
23,1240,FALSE,NA,3.543,2003
20,NA,FALSE,NA,2.642,2003
NA,980,FALSE,NA,2.64,2003
23,NA,TRUE,2.675,3.66,2003
29,1270,TRUE,3.247,4.057,2003
23,NA,FALSE,NA,3.11,2003
33,1420,TRUE,2.993,3.657,2003
20,NA,TRUE,1.975,2.242,2003
28,1160,TRUE,3.128,3.486,2003
28,NA,TRUE,3.769,3.883,2003
26,NA,TRUE,3.644,4.074,2003
25,1150,TRUE,3.242,3.476,2003
NA,1240,TRUE,3.742,3.861,2003
25,NA,TRUE,3.21,3.604,2003
27,NA,TRUE,3.569,3.7,2003
25,1260,TRUE,3.549,4,2003
32,1470,TRUE,3.381,3.822,2003
NA,1080,FALSE,NA,2.976,2003
25,NA,FALSE,NA,3.74,2003
31,NA,TRUE,3.843,4.04,2003
30,NA,TRUE,3.285,3.773,2003
22,NA,TRUE,2.486,2.986,2003
25,NA,TRUE,3.097,4,2003
22,NA,TRUE,3.361,3.37,2003
28,NA,FALSE,NA,2.79,2003
NA,1370,TRUE,3.378,3.557,2003
27,NA,TRUE,3.269,3.81,2003
28,NA,TRUE,3.807,4.083,2003
NA,1400,FALSE,NA,3.875,2003
NA,1020,TRUE,3.293,3,2003
NA,1090,TRUE,3.67,3.35,2003
16,NA,FALSE,NA,3.269,2003
24,NA,FALSE,NA,3.154,2003
NA,1440,FALSE,NA,3.621,2003
NA,1340,FALSE,NA,3.712,2003
30,NA,FALSE,NA,3.392,2003
18,NA,FALSE,NA,1.722,2003
NA,920,TRUE,2.747,3.092,2003
NA,1170,TRUE,2.743,NA,2003
20,NA,FALSE,NA,2.359,2003
24,NA,TRUE,2.817,3.242,2003
25,NA,FALSE,NA,3.659,2003
22,NA,TRUE,2.516,3.021,2003
21,NA,FALSE,NA,2.814,2003
24,NA,FALSE,NA,3.81,2003
27,NA,TRUE,2.814,3.279,2003
27,NA,TRUE,2.942,3.46,2003
29,NA,TRUE,3.749,3.889,2003
18,NA,TRUE,2.881,3.215,2003
20,970,TRUE,2.943,3.198,2003
30,NA,TRUE,3.656,3.407,2003
24,NA,TRUE,2.535,3.802,2003
26,NA,TRUE,2.771,3.726,2003
NA,1130,TRUE,3.181,3.569,2003
25,1080,TRUE,3.388,3.739,2003
19,NA,TRUE,3.003,3.215,2003
28,NA,TRUE,3.774,3.655,2003
29,NA,TRUE,3.709,4,2003
24,NA,FALSE,NA,3.987,2003
NA,1160,TRUE,3.219,4.762,2003
NA,1100,TRUE,3.497,3.693,2003
26,1190,TRUE,3.479,3.706,2003
28,1300,TRUE,3.616,3.782,2003
30,NA,TRUE,3.853,3.96,2003
25,NA,FALSE,NA,3.544,2003
23,1010,TRUE,3.886,3.85,2003
25,1060,FALSE,NA,4.296,2003
26,NA,FALSE,NA,3.802,2003
25,NA,TRUE,3.739,3.882,2003
24,NA,TRUE,3.095,3.458,2003
NA,1100,TRUE,3.413,4.06,2003
21,NA,TRUE,2.515,3.014,2003
30,1220,TRUE,3.832,3.846,2003
25,NA,TRUE,3.73,3.841,2003
27,NA,TRUE,3.226,3.369,2003
31,NA,TRUE,3.393,4,2003
25,1170,TRUE,3.183,3.909,2003
29,NA,TRUE,3.719,3.875,2003
25,NA,TRUE,3.466,3.245,2003
23,1090,FALSE,NA,3.551,2003
22,NA,TRUE,2.725,2.626,2003
22,NA,TRUE,3.616,3.52,2003
21,NA,TRUE,2.48,2.67,2003
26,NA,TRUE,3.409,3.757,2003
28,NA,FALSE,NA,3.85,2003
24,NA,FALSE,NA,3.58,2003
26,NA,TRUE,3.218,3.438,2003
21,NA,FALSE,NA,3.421,2003
28,NA,TRUE,3.748,3.824,2003
28,1200,TRUE,3.661,3.68,2003
22,NA,TRUE,3.306,3.95,2003
27,NA,TRUE,3.606,3.842,2003
NA,1140,FALSE,NA,2.3,2003
31,NA,TRUE,3.866,3.945,2003
25,NA,TRUE,2.922,3.613,2003
23,NA,FALSE,NA,3.09,2003
26,NA,TRUE,3.507,3.803,2003
24,NA,TRUE,2.607,3.958,2003
NA,1410,TRUE,3.587,4.177,2003
20,NA,FALSE,NA,3.28,2003
29,NA,TRUE,3.26,3.765,2003
21,NA,FALSE,NA,2.291,2003
27,NA,TRUE,3.258,3.11,2003
32,NA,TRUE,3.612,3.95,2003
28,NA,TRUE,3.331,3.9,2003
29,NA,TRUE,3.419,3.87,2003
26,NA,TRUE,3.435,4,2003
24,NA,TRUE,2.963,3.3,2003
32,NA,TRUE,2.986,3.226,2003
NA,1250,FALSE,NA,4.333,2003
34,1370,TRUE,4,3.988,2003
27,NA,FALSE,NA,3.854,2003
25,NA,FALSE,NA,3.258,2003
26,1130,TRUE,3.626,3.71,2003
23,NA,FALSE,NA,3.991,2003
21,NA,TRUE,3.036,3.275,2003
23,NA,TRUE,3.02,3.744,2003
22,NA,TRUE,3.146,3.39,2003
30,NA,FALSE,NA,3.86,2003
NA,1120,TRUE,3.311,NA,2003
25,NA,FALSE,NA,3.307,2003
24,NA,TRUE,2.26,3.016,2003
20,NA,FALSE,NA,3.44,2003
25,1200,TRUE,3.055,4.242,2003
21,NA,TRUE,2.76,3.47,2003
27,NA,TRUE,3.2,3.933,2003
25,NA,TRUE,3.086,3.56,2003
NA,1310,FALSE,NA,3.69,2003
22,NA,FALSE,NA,3.12,2003
26,NA,TRUE,3.667,3.834,2003
25,NA,FALSE,NA,3.097,2003
24,NA,TRUE,2.766,3.118,2003
19,NA,FALSE,NA,2.575,2003
NA,1230,TRUE,3.256,3.77,2003
NA,1200,TRUE,2.571,3.6,2003
25,NA,TRUE,2.15,3.003,2003
22,NA,FALSE,NA,3.07,2003
30,NA,TRUE,3.598,3.905,2003
24,NA,FALSE,NA,3.56,2003
NA,1020,FALSE,NA,3.1,2003
25,NA,FALSE,NA,3.781,2003
25,NA,TRUE,3.55,3.65,2003
22,NA,TRUE,2.153,3.01,2003
25,1100,TRUE,3.475,3.462,2003
NA,980,FALSE,NA,3.62,2003
NA,1330,TRUE,3.817,3.847,2003
21,NA,FALSE,NA,2.68,2003
22,1020,TRUE,3.401,4.022,2003
NA,1260,TRUE,3.909,3.73,2003
24,1120,TRUE,3,3.5,2003
30,NA,TRUE,3.451,3.983,2003
23,NA,TRUE,2.67,3.08,2003
NA,1050,TRUE,2.517,3.77,2003
24,NA,TRUE,3.451,3.946,2003
26,NA,TRUE,3.432,3.866,2003
22,NA,FALSE,NA,3.18,2003
NA,1060,FALSE,NA,2.316,2003
31,NA,TRUE,3.218,3.877,2003
NA,1390,TRUE,3.575,4.181,2003
28,1230,TRUE,3.521,4.24,2003
28,1330,TRUE,3.116,3.8,2003
NA,1500,TRUE,3.943,4.03,2003
27,NA,TRUE,3.811,3.65,2003
25,NA,TRUE,3.214,4.019,2003
NA,1300,TRUE,3.093,3.76,2003
29,NA,TRUE,2.965,3.596,2003
21,NA,TRUE,2.844,3.052,2003
26,NA,TRUE,3.611,3.847,2003
30,NA,TRUE,3.566,3.789,2003
19,NA,FALSE,NA,2.936,2003
NA,1550,TRUE,3.889,4,2003
23,NA,TRUE,3.269,3.6,2003
20,NA,TRUE,3.095,3.674,2003
20,NA,FALSE,NA,2.954,2003
NA,1440,TRUE,3.778,4.32,2003
21,NA,TRUE,3.596,3.591,2003
NA,1280,TRUE,2.845,3.69,2003
NA,1380,TRUE,3.773,4.228,2003
29,NA,TRUE,3.191,3.316,2003
NA,1080,FALSE,NA,3.169,2003
24,NA,TRUE,3.432,4,2003
31,NA,TRUE,3.898,3.98,2003
18,NA,FALSE,NA,2.982,2003
NA,1130,TRUE,2.666,NA,2003
21,NA,TRUE,3.198,3.746,2003
23,NA,TRUE,3.26,3.531,2003
22,NA,TRUE,2.733,2.95,2003
22,NA,FALSE,NA,3.231,2003
23,NA,TRUE,3.55,3.63,2003
NA,1250,TRUE,3.588,3.515,2003
NA,1140,TRUE,3.502,3.446,2003
23,NA,FALSE,NA,3.514,2003
28,NA,FALSE,NA,3.583,2003
28,NA,TRUE,3.29,4.233,2003
25,NA,TRUE,3.325,3.116,2003
21,940,TRUE,2.829,3.374,2003
NA,1220,TRUE,3.504,3.954,2003
21,NA,TRUE,3.414,3.85,2003
NA,1120,TRUE,3.31,3.803,2003
26,NA,TRUE,2.507,3.29,2003
28,NA,FALSE,NA,2.9,2003
NA,1240,TRUE,3.859,3.796,2003
25,1190,TRUE,3.483,3.282,2003
29,NA,TRUE,2.919,3.72,2003
31,1340,TRUE,3.756,4.286,2003
22,NA,TRUE,2.596,2.833,2003
NA,940,FALSE,NA,3.007,2003
28,NA,TRUE,3.838,3.821,2003
25,NA,TRUE,3.041,3.387,2003
22,NA,FALSE,NA,2.773,2003
30,NA,TRUE,3.744,3.73,2003
21,1030,TRUE,3.185,3.186,2003
NA,1050,FALSE,NA,2.783,2003
NA,1270,TRUE,3.198,4,2003
26,1160,TRUE,3.22,3.439,2003
31,1380,TRUE,3.788,3.985,2003
NA,1080,FALSE,NA,3.926,2003
NA,1310,FALSE,NA,4.37,2003
23,NA,TRUE,3.396,3.811,2003
27,NA,TRUE,3.75,3.588,2003
28,NA,TRUE,2.193,2.332,2003
27,NA,TRUE,3.931,4.154,2003
25,1130,TRUE,3.116,3.56,2003
24,NA,FALSE,NA,3.465,2003
27,NA,FALSE,NA,2.2,2003
25,NA,TRUE,3.615,3.802,2003
25,NA,TRUE,3.449,3.875,2003
33,1450,TRUE,3.732,4,2003
NA,1180,TRUE,3.645,4.041,2003
23,1010,TRUE,3.319,3.702,2003
NA,1110,TRUE,2.09,3.369,2003
21,NA,TRUE,3.626,3.63,2003
30,NA,TRUE,3.578,3.92,2003
26,NA,TRUE,3.372,3.88,2003
22,NA,FALSE,NA,3.519,2003
29,NA,TRUE,3.946,4,2003
28,NA,TRUE,3.703,4.167,2003
29,NA,TRUE,3.444,3.432,2003
23,NA,FALSE,NA,2.673,2003
27,1160,TRUE,3.751,4.064,2003
23,NA,FALSE,NA,3.605,2003
28,NA,TRUE,3.631,3.917,2003
NA,1210,TRUE,3.215,3.65,2003
NA,1300,TRUE,3.667,3.735,2003
24,NA,FALSE,NA,3.372,2003
34,1450,TRUE,3.517,3.614,2003
NA,820,FALSE,NA,3.154,2003
24,NA,TRUE,2.792,3.989,2003
NA,1280,TRUE,3.721,4,2003
26,NA,FALSE,NA,3.365,2003
26,NA,TRUE,3.011,3.695,2003
22,NA,TRUE,2.976,3.574,2003
NA,1160,TRUE,2.968,2.98,2003
26,NA,TRUE,2.586,3.718,2003
18,NA,TRUE,3.196,4,2003
27,NA,TRUE,3.8,3.783,2003
29,NA,TRUE,3.559,3.964,2003
26,NA,FALSE,NA,3.729,2003
25,NA,FALSE,NA,3.24,2003
34,1460,TRUE,3.965,4.208,2003
20,NA,TRUE,2.847,3.731,2003
NA,1310,TRUE,2.454,2.96,2003
NA,1310,TRUE,3.911,4.14,2003
32,NA,TRUE,3.883,3.922,2003
NA,1320,TRUE,3.658,4.12,2003
25,NA,TRUE,3.397,3.804,2003
22,NA,FALSE,NA,3.819,2003
23,NA,TRUE,2.984,3.107,2003
NA,1010,TRUE,3.377,3.417,2003
26,NA,TRUE,3.392,3.62,2003
NA,1170,TRUE,3.04,3.42,2003
NA,1140,FALSE,NA,2.844,2003
23,NA,TRUE,3.041,4,2003
NA,970,TRUE,3.647,3.768,2003
24,NA,FALSE,NA,3.987,2003
24,1090,TRUE,3.635,3.73,2003
NA,970,TRUE,2.827,3.024,2003
21,NA,FALSE,NA,2.757,2003
23,1180,TRUE,3.359,3.427,2003
34,1440,TRUE,3.979,3.918,2003
29,NA,TRUE,2.993,3.525,2003
28,NA,FALSE,NA,3.517,2003
22,NA,TRUE,2.621,3.033,2003
30,1410,FALSE,NA,4.44,2003
NA,1090,FALSE,NA,3.4,2003
21,NA,FALSE,NA,3.125,2003
21,NA,TRUE,3.365,3.742,2003
31,1300,TRUE,2.519,3.662,2003
27,NA,TRUE,3.697,3.898,2003
25,NA,TRUE,3.566,3.499,2003
35,1390,TRUE,3.976,4.071,2003
NA,1240,FALSE,NA,3.897,2003
29,NA,TRUE,3.803,3.952,2003
24,NA,TRUE,3.02,3.154,2003
25,NA,TRUE,3.234,3.043,2003
32,1460,TRUE,3.619,3.927,2003
29,NA,TRUE,3.59,3.897,2003
NA,830,FALSE,NA,NA,2003
23,NA,TRUE,3.786,3.611,2003
26,1130,FALSE,NA,3.623,2003
31,NA,TRUE,3.833,3.904,2003
28,NA,TRUE,3.83,3.919,2003
23,NA,TRUE,2.089,3.022,2003
20,NA,FALSE,NA,2.698,2003
29,NA,TRUE,2.851,3.891,2003
27,1280,FALSE,NA,3.59,2003
17,NA,TRUE,2.802,2.91,2003
22,950,FALSE,NA,3.88,2003
NA,1050,TRUE,2.991,3.34,2003
32,1360,TRUE,3.975,4,2003
31,NA,TRUE,3.87,4,2003
24,NA,TRUE,3.568,3.856,2003
26,NA,TRUE,3.141,3.896,2003
29,NA,TRUE,3.493,3.722,2003
27,NA,FALSE,NA,2.716,2003
30,NA,TRUE,2.895,3.569,2003
21,NA,TRUE,2.732,3.592,2003
20,NA,TRUE,2.798,2.5,2003
22,1100,TRUE,3.656,3.764,2003
24,1180,TRUE,3.831,3.823,2003
28,NA,TRUE,3.685,3.693,2003
30,1180,TRUE,3.795,4.038,2003
21,NA,TRUE,2.854,3.414,2003
25,NA,FALSE,NA,2.1,2003
23,NA,TRUE,3.515,3.861,2003
27,NA,FALSE,NA,3.081,2003
23,NA,TRUE,3.028,3.316,2003
26,NA,TRUE,3.644,3.75,2003
26,NA,TRUE,3.353,3.402,2003
20,NA,TRUE,2.832,2.883,2003
33,1450,TRUE,3.709,4.386,2003
25,NA,TRUE,3.543,3.564,2003
24,NA,FALSE,NA,3.283,2003
19,NA,TRUE,3.029,2.939,2003
29,1280,TRUE,3.674,4.439,2003
31,NA,TRUE,3.939,4,2003
25,NA,TRUE,3.703,3.903,2003
28,NA,TRUE,3.761,3.965,2003
27,NA,TRUE,3.492,3.684,2003
NA,1010,FALSE,NA,2.73,2003
21,910,TRUE,2.775,3.206,2003
17,NA,FALSE,NA,2.04,2003
NA,1250,FALSE,NA,2.882,2003
25,NA,TRUE,2.754,3.196,2003
21,NA,TRUE,3.235,3.34,2003
31,1290,TRUE,3.433,3.868,2003
29,1290,TRUE,3.79,3.52,2003
28,NA,FALSE,NA,3.781,2003
27,NA,FALSE,NA,3.49,2003
28,NA,TRUE,3.589,3.716,2003
27,NA,TRUE,3.659,3.684,2003
26,1150,TRUE,3.522,3.836,2003
28,NA,TRUE,3.142,3.859,2003
27,1270,TRUE,3.301,3.74,2003
17,NA,FALSE,NA,2.321,2003
23,NA,TRUE,3.521,3.705,2003
19,NA,FALSE,NA,3.107,2003
28,1280,FALSE,NA,3.909,2003
22,1040,TRUE,3.324,3.693,2003
19,NA,FALSE,NA,2.793,2003
20,NA,TRUE,3.225,3.574,2003
NA,1370,TRUE,3.679,3.32,2003
26,1200,TRUE,3.406,3.846,2003
27,NA,TRUE,3.079,3.333,2003
22,NA,FALSE,NA,3.337,2003
21,NA,TRUE,2.332,2.609,2003
23,NA,TRUE,2.604,4,2003
NA,1210,TRUE,3.429,3.856,2003
27,NA,TRUE,3.699,3.691,2003
25,NA,FALSE,NA,2.9,2003
NA,1230,TRUE,2.981,4.07,2003
21,NA,TRUE,2.234,2.433,2003
30,1320,FALSE,NA,3.964,2003
29,1270,TRUE,2.982,3.361,2003
22,NA,TRUE,3.497,3.767,2003
22,NA,FALSE,NA,2.816,2003
22,NA,TRUE,2.828,3.3,2003
21,NA,FALSE,NA,2.754,2003
30,1410,TRUE,2.454,3.454,2003
24,NA,TRUE,3.786,3.65,2003
29,NA,TRUE,3.946,3.968,2003
NA,1240,TRUE,2.599,3.138,2003
NA,1120,FALSE,NA,3.066,2003
25,NA,TRUE,2.321,3.611,2003
27,1190,FALSE,NA,4.021,2003
31,NA,TRUE,2.983,3.894,2003
22,980,TRUE,3.294,3,2003
23,NA,TRUE,2.538,3.792,2003
NA,1240,TRUE,3.235,3.53,2003
NA,1350,TRUE,3.604,3.711,2003
33,NA,TRUE,3.386,4.651,2003
NA,1430,TRUE,3.834,4.08,2003
25,NA,TRUE,3.629,3.927,2003
28,NA,TRUE,3.723,3.6,2003
19,NA,FALSE,NA,3.324,2003
NA,1050,TRUE,3.495,3.55,2003
20,NA,TRUE,3.577,3.728,2003
25,1200,TRUE,3.417,3.896,2003
22,NA,FALSE,NA,2.946,2003
23,NA,TRUE,3.069,3.038,2003
NA,1150,TRUE,3.229,3.923,2003
NA,1220,TRUE,3.533,3.6,2003
NA,1230,TRUE,3.655,3.929,2003
26,1130,FALSE,NA,2.549,2003
21,NA,TRUE,2.802,3.653,2003
27,1280,TRUE,3.609,4,2003
NA,1280,TRUE,3.248,3.651,2003
27,NA,TRUE,3.805,3.903,2003
23,NA,FALSE,NA,3.51,2003
17,NA,TRUE,3.069,3.796,2003
NA,1040,TRUE,3.423,3.69,2003
23,950,TRUE,3.54,3.62,2003
31,NA,TRUE,3.876,4,2003
18,NA,TRUE,2.563,2.602,2003
25,NA,TRUE,3.857,3.743,2003
NA,1020,FALSE,NA,3.5,2003
23,NA,TRUE,3.266,3.233,2003
20,NA,FALSE,NA,3.451,2003
23,NA,TRUE,3.438,3.854,2003
20,NA,TRUE,3.094,3.096,2003
19,NA,TRUE,3.232,3.361,2003
26,1030,TRUE,3.435,4.177,2003
26,1110,TRUE,3.161,3.936,2003
26,NA,FALSE,NA,4.46,2003
19,NA,TRUE,3.191,3.072,2003
25,NA,TRUE,3.035,3.612,2003
26,NA,TRUE,3.202,3.597,2003
27,NA,TRUE,3.343,3.986,2003
25,NA,TRUE,3.091,3.557,2003
28,NA,TRUE,3.152,3.883,2003
32,1360,TRUE,3.569,3.964,2003
NA,1080,FALSE,NA,3.019,2003
23,NA,FALSE,NA,3.196,2003
24,NA,FALSE,NA,3.688,2003
27,NA,FALSE,NA,2.91,2003
23,NA,TRUE,3.063,3.105,2003
NA,1050,FALSE,NA,2,2003
22,NA,TRUE,3.249,2.767,2003
26,1230,TRUE,3.249,3.45,2003
20,NA,FALSE,NA,2,2003
30,1250,TRUE,3.643,3.396,2003
28,NA,TRUE,3.713,4.28,2003
NA,1210,TRUE,3.224,3.59,2003
23,NA,TRUE,3.755,4.056,2003
30,1300,TRUE,3.983,4.485,2003
22,NA,FALSE,NA,3.071,2003
26,NA,TRUE,3.124,3.321,2003
26,NA,TRUE,3.421,3.375,2003
NA,1340,TRUE,3.527,3.75,2003
32,1310,FALSE,NA,4.07,2003
23,NA,TRUE,2.716,3.1,2003
21,NA,TRUE,2.063,2.853,2003
32,NA,TRUE,3.685,4.01,2003
27,NA,TRUE,3.343,3.59,2003
29,NA,TRUE,3.792,3.902,2003
25,NA,TRUE,3.354,3.301,2003
24,NA,TRUE,3.314,3.396,2003
23,NA,TRUE,3.676,3.777,2003
30,NA,TRUE,3.92,3.981,2003
27,NA,TRUE,3.269,3.533,2003
25,NA,TRUE,2.309,3.098,2003
NA,840,TRUE,2.598,NA,2003
20,NA,FALSE,NA,2.23,2003
24,NA,TRUE,2.489,2.653,2003
33,1420,TRUE,3.785,3.868,2003
22,NA,FALSE,NA,3.46,2003
30,1220,TRUE,3.673,3.625,2003
26,NA,TRUE,2.749,3.728,2003
